year,plot,stake,species,abundance
2007,3,53,Astr nutt,7
2007,3,55,Astr nutt,6
2007,3,57,Astr nutt,2
2007,3,73,Astr nutt,1
2007,3,75,Astr nutt,7
2007,3,77,Astr nutt,3
2007,4,11,Astr nutt,3
2007,4,13,Astr nutt,8
2007,4,31,Astr nutt,5
2007,4,33,Astr nutt,2
2007,4,35,Astr nutt,10
2007,4,37,Astr nutt,1
2007,4,51,Astr nutt,2
2007,4,55,Astr nutt,7
2007,4,57,Astr nutt,1
2007,4,71,Astr nutt,5
2007,4,73,Astr nutt,2
2007,4,75,Astr nutt,3
2007,4,77,Astr nutt,7
2007,5,11,Astr nutt,3
2007,5,13,Astr nutt,4
2007,5,15,Astr nutt,11
2007,5,17,Astr nutt,2
2007,5,31,Astr nutt,3
2007,5,33,Astr nutt,3
2007,5,35,Astr nutt,4
2007,5,37,Astr nutt,1
2007,5,51,Astr nutt,4
2007,5,53,Astr nutt,9
2007,5,55,Astr nutt,4
2007,5,57,Astr nutt,2
2007,5,71,Astr nutt,6
2007,5,73,Astr nutt,1
2007,5,75,Astr nutt,10
2007,6,11,Astr nutt,1
2007,6,13,Astr nutt,2
2007,6,17,Astr nutt,1
2007,6,31,Astr nutt,16
2007,6,33,Astr nutt,3
2007,6,35,Astr nutt,1
2007,6,37,Astr nutt,4
2007,6,53,Astr nutt,2
2007,6,71,Astr nutt,3
2007,6,73,Astr nutt,1
2007,7,15,Astr nutt,2
2007,7,17,Astr nutt,4
2007,7,31,Astr nutt,2
2007,7,33,Astr nutt,20
2007,7,35,Astr nutt,8
2007,7,51,Astr nutt,9
2007,7,53,Astr nutt,7
2007,7,73,Astr nutt,6
2007,7,75,Astr nutt,2
2007,7,77,Astr nutt,7
2007,8,11,Astr nutt,2
2007,8,33,Astr nutt,1
2007,8,35,Astr nutt,1
2007,8,37,Astr nutt,2
2007,8,53,Astr nutt,8
2007,8,55,Astr nutt,1
2007,8,57,Astr nutt,4
2007,8,73,Astr nutt,2
2007,8,75,Astr nutt,2
2007,8,77,Astr nutt,1
2007,9,37,Astr nutt,1
2007,9,55,Astr nutt,2
2007,10,13,Astr nutt,3
2007,10,15,Astr nutt,2
2007,10,17,Astr nutt,4
2007,10,31,Astr nutt,4
2007,10,33,Astr nutt,14
2007,10,35,Astr nutt,25
2007,10,37,Astr nutt,1
2007,10,51,Astr nutt,10
2007,10,53,Astr nutt,3
2007,10,55,Astr nutt,11
2007,10,57,Astr nutt,9
2007,10,73,Astr nutt,5
2007,10,75,Astr nutt,4
2007,10,77,Astr nutt,12
2007,11,15,Astr nutt,4
2007,11,17,Astr nutt,4
2007,11,31,Astr nutt,3
2007,11,33,Astr nutt,2
2007,11,35,Astr nutt,1
2007,12,37,Astr nutt,4
2007,12,71,Astr nutt,3
2007,12,73,Astr nutt,2
2007,12,75,Astr nutt,1
2007,13,11,Astr nutt,8
2007,13,13,Astr nutt,4
2007,13,15,Astr nutt,2
2007,13,17,Astr nutt,10
2007,13,33,Astr nutt,13
2007,13,35,Astr nutt,4
2007,13,37,Astr nutt,1
2007,13,51,Astr nutt,11
2007,13,53,Astr nutt,3
2007,13,55,Astr nutt,8
2007,13,57,Astr nutt,4
2007,13,71,Astr nutt,1
2007,13,77,Astr nutt,17
2007,14,13,Astr nutt,2
2007,14,15,Astr nutt,4
2007,14,17,Astr nutt,4
2007,14,35,Astr nutt,1
2007,14,57,Astr nutt,2
2007,14,77,Astr nutt,5
2007,15,11,Astr nutt,19
2007,15,13,Astr nutt,1
2007,15,31,Astr nutt,7
2007,15,35,Astr nutt,1
2007,15,37,Astr nutt,7
2007,15,51,Astr nutt,2
2007,15,53,Astr nutt,6
2007,15,55,Astr nutt,18
2007,15,57,Astr nutt,11
2007,15,71,Astr nutt,11
2007,15,73,Astr nutt,40
2007,15,75,Astr nutt,26
2007,15,77,Astr nutt,1
2007,16,11,Astr nutt,1
2007,16,13,Astr nutt,33
2007,16,15,Astr nutt,13
2007,16,17,Astr nutt,1
2007,16,31,Astr nutt,3
2007,16,33,Astr nutt,17
2007,16,35,Astr nutt,6
2007,16,37,Astr nutt,18
2007,16,51,Astr nutt,7
2007,16,53,Astr nutt,22
2007,16,57,Astr nutt,32
2007,16,71,Astr nutt,8
2007,16,73,Astr nutt,6
2007,16,75,Astr nutt,24
2007,16,77,Astr nutt,16
2007,17,11,Astr nutt,7
2007,17,13,Astr nutt,11
2007,17,15,Astr nutt,6
2007,17,17,Astr nutt,6
2007,17,31,Astr nutt,18
2007,17,33,Astr nutt,16
2007,17,35,Astr nutt,21
2007,17,51,Astr nutt,1
2007,17,55,Astr nutt,7
2007,17,73,Astr nutt,6
2007,17,75,Astr nutt,1
2007,18,13,Astr nutt,5
2007,18,17,Astr nutt,7
2007,18,33,Astr nutt,6
2007,18,35,Astr nutt,5
2007,18,53,Astr nutt,1
2007,18,55,Astr nutt,1
2007,18,57,Astr nutt,1
2007,18,75,Astr nutt,1
2007,19,11,Astr nutt,14
2007,19,13,Astr nutt,10
2007,19,15,Astr nutt,11
2007,19,17,Astr nutt,5
2007,19,31,Astr nutt,8
2007,19,33,Astr nutt,11
2007,19,37,Astr nutt,11
2007,19,51,Astr nutt,6
2007,19,53,Astr nutt,20
2007,19,55,Astr nutt,8
2007,19,57,Astr nutt,1
2007,19,71,Astr nutt,2
2007,19,75,Astr nutt,9
2007,20,15,Astr nutt,1
2007,20,17,Astr nutt,8
2007,20,31,Astr nutt,7
2007,20,35,Astr nutt,2
2007,20,37,Astr nutt,1
2007,20,53,Astr nutt,3
2007,20,55,Astr nutt,7
2007,20,57,Astr nutt,6
2007,20,71,Astr nutt,4
2007,20,73,Astr nutt,11
2007,20,75,Astr nutt,3
2007,20,77,Astr nutt,9
2007,21,11,Astr nutt,2
2007,21,13,Astr nutt,2
2007,21,15,Astr nutt,4
2007,21,31,Astr nutt,24
2007,21,33,Astr nutt,15
2007,21,51,Astr nutt,14
2007,21,53,Astr nutt,15
2007,21,55,Astr nutt,13
2007,21,57,Astr nutt,6
2007,21,71,Astr nutt,1
2007,21,75,Astr nutt,15
2007,21,77,Astr nutt,13
2007,22,15,Astr nutt,7
2007,22,17,Astr nutt,1
2007,22,73,Astr nutt,1
2007,23,11,Astr nutt,1
2007,23,13,Astr nutt,7
2007,23,15,Astr nutt,25
2007,23,17,Astr nutt,8
2007,23,31,Astr nutt,8
2007,23,33,Astr nutt,21
2007,23,35,Astr nutt,17
2007,23,37,Astr nutt,12
2007,23,53,Astr nutt,14
2007,23,55,Astr nutt,37
2007,23,57,Astr nutt,1
2007,23,71,Astr nutt,35
2007,23,73,Astr nutt,30
2007,23,75,Astr nutt,31
2007,23,77,Astr nutt,11
2007,24,33,Astr nutt,6
2007,24,37,Astr nutt,7
2007,24,51,Astr nutt,2
2007,24,53,Astr nutt,3
2007,24,55,Astr nutt,7
2007,24,57,Astr nutt,1
2007,24,77,Astr nutt,4
2007,5,13,Bail mult,1
2007,5,13,Bail mult,1
2007,5,57,Bail mult,3
2007,5,57,Bail mult,3
2007,5,75,Bail mult,1
2007,5,75,Bail mult,1
2007,6,17,Bail mult,1
2007,6,17,Bail mult,1
2007,6,71,Bail mult,1
2007,6,71,Bail mult,1
2007,14,77,Bail mult,1
2007,14,77,Bail mult,1
2007,16,51,Bail mult,2
2007,16,51,Bail mult,2
2007,16,53,Bail mult,7
2007,16,53,Bail mult,7
2007,21,35,Bail mult,1
2007,21,35,Bail mult,1
2007,4,15,Chae stev,1
2007,9,15,Chae stev,1
2007,13,77,Chae stev,1
2007,14,33,Chae stev,2
2007,18,15,Chae stev,1
2007,6,73,Chen frem,4
2007,6,73,Chen frem,4
2007,2,37,Cryp cras,7
2007,2,55,Cryp cras,1
2007,2,75,Cryp cras,2
2007,2,77,Cryp cras,1
2007,3,31,Cryp cras,1
2007,6,17,Cryp cras,1
2007,6,75,Cryp cras,1
2007,9,53,Cryp cras,1
2007,12,17,Cryp cras,1
2007,13,35,Cryp cras,1
2007,14,31,Cryp cras,1
2007,14,37,Cryp cras,1
2007,15,13,Cryp cras,3
2007,18,33,Cryp cras,1
2007,20,31,Cryp cras,1
2007,2,11,Cryp micr,1
2007,8,15,Cryp micr,1
2007,13,35,Cryp micr,1
2007,5,77,Dale brac,1
2007,5,77,Dale brac,1
2007,12,17,Dale brac,1
2007,12,17,Dale brac,1
2007,14,33,Dale brac,1
2007,14,33,Dale brac,1
2007,19,57,Dale brac,1
2007,19,57,Dale brac,1
2007,1,13,Desc pinn,3
2007,1,77,Desc pinn,1
2007,2,71,Desc pinn,1
2007,8,13,Desc pinn,1
2007,8,31,Desc pinn,1
2007,11,11,Desc pinn,1
2007,15,13,Desc pinn,1
2007,17,51,Desc pinn,1
2007,18,57,Desc pinn,2
2007,21,35,Desc pinn,1
2007,21,37,Desc pinn,1
2007,22,17,Desc pinn,1
2007,22,35,Desc pinn,1
2007,22,77,Desc pinn,1
2007,24,11,Desc pinn,4
2007,1,11,Eria diff,2
2007,1,57,Eria diff,2
2007,8,13,Eria diff,1
2007,8,15,Eria diff,2
2007,8,51,Eria diff,1
2007,9,13,Eria diff,2
2007,9,15,Eria diff,4
2007,9,31,Eria diff,2
2007,9,35,Eria diff,1
2007,11,53,Eria diff,1
2007,11,73,Eria diff,1
2007,13,35,Eria diff,1
2007,14,57,Eria diff,1
2007,17,53,Eria diff,1
2007,20,33,Eria diff,2
2007,20,35,Eria diff,1
2007,20,55,Eria diff,1
2007,1,15,Erig dive,1
2007,1,15,Erig dive,1
2007,1,77,Erig dive,3
2007,1,77,Erig dive,3
2007,6,75,Erig dive,2
2007,6,75,Erig dive,2
2007,9,13,Erig dive,4
2007,9,13,Erig dive,4
2007,9,15,Erig dive,1
2007,9,15,Erig dive,1
2007,20,37,Erig dive,1
2007,20,37,Erig dive,1
2007,23,17,Erig dive,1
2007,23,17,Erig dive,1
2007,1,11,Erio aber,1
2007,1,11,Erio aber,1
2007,1,31,Erio aber,1
2007,1,31,Erio aber,1
2007,2,13,Erio aber,2
2007,2,13,Erio aber,2
2007,5,11,Erio aber,1
2007,5,11,Erio aber,1
2007,5,13,Erio aber,1
2007,5,13,Erio aber,1
2007,5,35,Erio aber,1
2007,5,35,Erio aber,1
2007,5,57,Erio aber,1
2007,5,57,Erio aber,1
2007,8,13,Erio aber,1
2007,8,13,Erio aber,1
2007,24,55,Erio aber,1
2007,24,55,Erio aber,1
2007,1,11,Erod cicu,14
2007,1,11,Erod cicu,14
2007,1,13,Erod cicu,4
2007,1,13,Erod cicu,4
2007,1,15,Erod cicu,19
2007,1,15,Erod cicu,19
2007,1,17,Erod cicu,54
2007,1,17,Erod cicu,54
2007,1,31,Erod cicu,59
2007,1,31,Erod cicu,59
2007,1,33,Erod cicu,59
2007,1,33,Erod cicu,59
2007,1,35,Erod cicu,32
2007,1,35,Erod cicu,32
2007,1,37,Erod cicu,26
2007,1,37,Erod cicu,26
2007,1,51,Erod cicu,63
2007,1,51,Erod cicu,63
2007,1,53,Erod cicu,107
2007,1,53,Erod cicu,107
2007,1,55,Erod cicu,1
2007,1,55,Erod cicu,1
2007,1,57,Erod cicu,60
2007,1,57,Erod cicu,60
2007,1,71,Erod cicu,66
2007,1,71,Erod cicu,66
2007,1,73,Erod cicu,24
2007,1,73,Erod cicu,24
2007,1,75,Erod cicu,44
2007,1,75,Erod cicu,44
2007,1,77,Erod cicu,3
2007,1,77,Erod cicu,3
2007,2,11,Erod cicu,9
2007,2,11,Erod cicu,9
2007,2,13,Erod cicu,5
2007,2,13,Erod cicu,5
2007,2,15,Erod cicu,57
2007,2,15,Erod cicu,57
2007,2,17,Erod cicu,20
2007,2,17,Erod cicu,20
2007,2,31,Erod cicu,57
2007,2,31,Erod cicu,57
2007,2,33,Erod cicu,24
2007,2,33,Erod cicu,24
2007,2,51,Erod cicu,28
2007,2,51,Erod cicu,28
2007,2,55,Erod cicu,5
2007,2,55,Erod cicu,5
2007,2,57,Erod cicu,17
2007,2,57,Erod cicu,17
2007,2,75,Erod cicu,38
2007,2,75,Erod cicu,38
2007,2,77,Erod cicu,40
2007,2,77,Erod cicu,40
2007,3,13,Erod cicu,71
2007,3,13,Erod cicu,71
2007,3,15,Erod cicu,23
2007,3,15,Erod cicu,23
2007,3,17,Erod cicu,32
2007,3,17,Erod cicu,32
2007,3,31,Erod cicu,29
2007,3,31,Erod cicu,29
2007,3,33,Erod cicu,23
2007,3,33,Erod cicu,23
2007,3,35,Erod cicu,35
2007,3,35,Erod cicu,35
2007,3,37,Erod cicu,39
2007,3,37,Erod cicu,39
2007,3,51,Erod cicu,40
2007,3,51,Erod cicu,40
2007,3,53,Erod cicu,13
2007,3,53,Erod cicu,13
2007,3,55,Erod cicu,24
2007,3,55,Erod cicu,24
2007,3,57,Erod cicu,21
2007,3,57,Erod cicu,21
2007,3,71,Erod cicu,20
2007,3,71,Erod cicu,20
2007,3,73,Erod cicu,35
2007,3,73,Erod cicu,35
2007,3,75,Erod cicu,26
2007,3,75,Erod cicu,26
2007,3,77,Erod cicu,7
2007,3,77,Erod cicu,7
2007,4,11,Erod cicu,1
2007,4,11,Erod cicu,1
2007,4,13,Erod cicu,44
2007,4,13,Erod cicu,44
2007,4,15,Erod cicu,27
2007,4,15,Erod cicu,27
2007,4,17,Erod cicu,11
2007,4,17,Erod cicu,11
2007,4,31,Erod cicu,17
2007,4,31,Erod cicu,17
2007,4,33,Erod cicu,13
2007,4,33,Erod cicu,13
2007,4,35,Erod cicu,19
2007,4,35,Erod cicu,19
2007,4,37,Erod cicu,4
2007,4,37,Erod cicu,4
2007,4,51,Erod cicu,15
2007,4,51,Erod cicu,15
2007,4,53,Erod cicu,15
2007,4,53,Erod cicu,15
2007,4,55,Erod cicu,25
2007,4,55,Erod cicu,25
2007,4,57,Erod cicu,16
2007,4,57,Erod cicu,16
2007,4,71,Erod cicu,13
2007,4,71,Erod cicu,13
2007,4,73,Erod cicu,18
2007,4,73,Erod cicu,18
2007,4,75,Erod cicu,17
2007,4,75,Erod cicu,17
2007,4,77,Erod cicu,9
2007,4,77,Erod cicu,9
2007,5,11,Erod cicu,30
2007,5,11,Erod cicu,30
2007,5,13,Erod cicu,7
2007,5,13,Erod cicu,7
2007,5,15,Erod cicu,8
2007,5,15,Erod cicu,8
2007,5,17,Erod cicu,18
2007,5,17,Erod cicu,18
2007,5,31,Erod cicu,17
2007,5,31,Erod cicu,17
2007,5,33,Erod cicu,14
2007,5,33,Erod cicu,14
2007,5,35,Erod cicu,37
2007,5,35,Erod cicu,37
2007,5,37,Erod cicu,41
2007,5,37,Erod cicu,41
2007,5,51,Erod cicu,65
2007,5,51,Erod cicu,65
2007,5,53,Erod cicu,28
2007,5,53,Erod cicu,28
2007,5,55,Erod cicu,21
2007,5,55,Erod cicu,21
2007,5,57,Erod cicu,23
2007,5,57,Erod cicu,23
2007,5,71,Erod cicu,5
2007,5,71,Erod cicu,5
2007,5,75,Erod cicu,4
2007,5,75,Erod cicu,4
2007,6,11,Erod cicu,18
2007,6,11,Erod cicu,18
2007,6,15,Erod cicu,35
2007,6,15,Erod cicu,35
2007,6,17,Erod cicu,47
2007,6,17,Erod cicu,47
2007,6,31,Erod cicu,49
2007,6,31,Erod cicu,49
2007,6,33,Erod cicu,27
2007,6,33,Erod cicu,27
2007,6,35,Erod cicu,31
2007,6,35,Erod cicu,31
2007,6,37,Erod cicu,25
2007,6,37,Erod cicu,25
2007,6,53,Erod cicu,3
2007,6,53,Erod cicu,3
2007,6,57,Erod cicu,11
2007,6,57,Erod cicu,11
2007,6,71,Erod cicu,2
2007,6,71,Erod cicu,2
2007,6,77,Erod cicu,2
2007,6,77,Erod cicu,2
2007,7,11,Erod cicu,1
2007,7,11,Erod cicu,1
2007,7,13,Erod cicu,28
2007,7,13,Erod cicu,28
2007,7,15,Erod cicu,36
2007,7,15,Erod cicu,36
2007,7,17,Erod cicu,33
2007,7,17,Erod cicu,33
2007,7,31,Erod cicu,21
2007,7,31,Erod cicu,21
2007,7,33,Erod cicu,28
2007,7,33,Erod cicu,28
2007,7,35,Erod cicu,64
2007,7,35,Erod cicu,64
2007,7,37,Erod cicu,22
2007,7,37,Erod cicu,22
2007,7,51,Erod cicu,16
2007,7,51,Erod cicu,16
2007,7,53,Erod cicu,33
2007,7,53,Erod cicu,33
2007,7,55,Erod cicu,12
2007,7,55,Erod cicu,12
2007,7,57,Erod cicu,12
2007,7,57,Erod cicu,12
2007,7,71,Erod cicu,5
2007,7,71,Erod cicu,5
2007,7,73,Erod cicu,39
2007,7,73,Erod cicu,39
2007,7,75,Erod cicu,33
2007,7,75,Erod cicu,33
2007,7,77,Erod cicu,41
2007,7,77,Erod cicu,41
2007,8,11,Erod cicu,58
2007,8,11,Erod cicu,58
2007,8,13,Erod cicu,20
2007,8,13,Erod cicu,20
2007,8,15,Erod cicu,30
2007,8,15,Erod cicu,30
2007,8,17,Erod cicu,19
2007,8,17,Erod cicu,19
2007,8,31,Erod cicu,18
2007,8,31,Erod cicu,18
2007,8,33,Erod cicu,28
2007,8,33,Erod cicu,28
2007,8,35,Erod cicu,31
2007,8,35,Erod cicu,31
2007,8,37,Erod cicu,45
2007,8,37,Erod cicu,45
2007,8,51,Erod cicu,34
2007,8,51,Erod cicu,34
2007,8,53,Erod cicu,21
2007,8,53,Erod cicu,21
2007,8,55,Erod cicu,26
2007,8,55,Erod cicu,26
2007,8,57,Erod cicu,45
2007,8,57,Erod cicu,45
2007,8,71,Erod cicu,15
2007,8,71,Erod cicu,15
2007,8,73,Erod cicu,20
2007,8,73,Erod cicu,20
2007,8,75,Erod cicu,34
2007,8,75,Erod cicu,34
2007,8,77,Erod cicu,25
2007,8,77,Erod cicu,25
2007,9,11,Erod cicu,10
2007,9,11,Erod cicu,10
2007,9,13,Erod cicu,4
2007,9,13,Erod cicu,4
2007,9,15,Erod cicu,3
2007,9,15,Erod cicu,3
2007,9,17,Erod cicu,5
2007,9,17,Erod cicu,5
2007,9,31,Erod cicu,7
2007,9,31,Erod cicu,7
2007,9,33,Erod cicu,8
2007,9,33,Erod cicu,8
2007,9,35,Erod cicu,8
2007,9,35,Erod cicu,8
2007,9,37,Erod cicu,3
2007,9,37,Erod cicu,3
2007,9,51,Erod cicu,3
2007,9,51,Erod cicu,3
2007,9,53,Erod cicu,2
2007,9,53,Erod cicu,2
2007,9,55,Erod cicu,2
2007,9,55,Erod cicu,2
2007,9,73,Erod cicu,2
2007,9,73,Erod cicu,2
2007,9,77,Erod cicu,2
2007,9,77,Erod cicu,2
2007,10,11,Erod cicu,30
2007,10,11,Erod cicu,30
2007,10,13,Erod cicu,25
2007,10,13,Erod cicu,25
2007,10,15,Erod cicu,29
2007,10,15,Erod cicu,29
2007,10,17,Erod cicu,60
2007,10,17,Erod cicu,60
2007,10,31,Erod cicu,20
2007,10,31,Erod cicu,20
2007,10,33,Erod cicu,80
2007,10,33,Erod cicu,80
2007,10,35,Erod cicu,31
2007,10,35,Erod cicu,31
2007,10,37,Erod cicu,13
2007,10,37,Erod cicu,13
2007,10,51,Erod cicu,22
2007,10,51,Erod cicu,22
2007,10,53,Erod cicu,26
2007,10,53,Erod cicu,26
2007,10,55,Erod cicu,37
2007,10,55,Erod cicu,37
2007,10,57,Erod cicu,74
2007,10,57,Erod cicu,74
2007,10,71,Erod cicu,32
2007,10,71,Erod cicu,32
2007,10,73,Erod cicu,52
2007,10,73,Erod cicu,52
2007,10,75,Erod cicu,15
2007,10,75,Erod cicu,15
2007,10,77,Erod cicu,21
2007,10,77,Erod cicu,21
2007,11,11,Erod cicu,16
2007,11,11,Erod cicu,16
2007,11,13,Erod cicu,19
2007,11,13,Erod cicu,19
2007,11,15,Erod cicu,21
2007,11,15,Erod cicu,21
2007,11,17,Erod cicu,21
2007,11,17,Erod cicu,21
2007,11,31,Erod cicu,40
2007,11,31,Erod cicu,40
2007,11,33,Erod cicu,56
2007,11,33,Erod cicu,56
2007,11,35,Erod cicu,9
2007,11,35,Erod cicu,9
2007,11,51,Erod cicu,11
2007,11,51,Erod cicu,11
2007,11,53,Erod cicu,9
2007,11,53,Erod cicu,9
2007,11,55,Erod cicu,8
2007,11,55,Erod cicu,8
2007,11,57,Erod cicu,7
2007,11,57,Erod cicu,7
2007,11,71,Erod cicu,11
2007,11,71,Erod cicu,11
2007,11,73,Erod cicu,9
2007,11,73,Erod cicu,9
2007,11,75,Erod cicu,25
2007,11,75,Erod cicu,25
2007,12,11,Erod cicu,10
2007,12,11,Erod cicu,10
2007,12,13,Erod cicu,10
2007,12,13,Erod cicu,10
2007,12,17,Erod cicu,5
2007,12,17,Erod cicu,5
2007,12,31,Erod cicu,6
2007,12,31,Erod cicu,6
2007,12,33,Erod cicu,4
2007,12,33,Erod cicu,4
2007,12,51,Erod cicu,22
2007,12,51,Erod cicu,22
2007,12,53,Erod cicu,6
2007,12,53,Erod cicu,6
2007,12,55,Erod cicu,5
2007,12,55,Erod cicu,5
2007,12,57,Erod cicu,1
2007,12,57,Erod cicu,1
2007,12,71,Erod cicu,45
2007,12,71,Erod cicu,45
2007,12,73,Erod cicu,7
2007,12,73,Erod cicu,7
2007,12,75,Erod cicu,12
2007,12,75,Erod cicu,12
2007,13,11,Erod cicu,28
2007,13,11,Erod cicu,28
2007,13,13,Erod cicu,10
2007,13,13,Erod cicu,10
2007,13,15,Erod cicu,25
2007,13,15,Erod cicu,25
2007,13,17,Erod cicu,30
2007,13,17,Erod cicu,30
2007,13,31,Erod cicu,63
2007,13,31,Erod cicu,63
2007,13,33,Erod cicu,30
2007,13,33,Erod cicu,30
2007,13,35,Erod cicu,8
2007,13,35,Erod cicu,8
2007,13,37,Erod cicu,48
2007,13,37,Erod cicu,48
2007,13,51,Erod cicu,44
2007,13,51,Erod cicu,44
2007,13,53,Erod cicu,6
2007,13,53,Erod cicu,6
2007,13,55,Erod cicu,27
2007,13,55,Erod cicu,27
2007,13,57,Erod cicu,5
2007,13,57,Erod cicu,5
2007,13,71,Erod cicu,23
2007,13,71,Erod cicu,23
2007,13,73,Erod cicu,26
2007,13,73,Erod cicu,26
2007,13,75,Erod cicu,38
2007,13,75,Erod cicu,38
2007,13,77,Erod cicu,39
2007,13,77,Erod cicu,39
2007,14,11,Erod cicu,8
2007,14,11,Erod cicu,8
2007,14,13,Erod cicu,24
2007,14,13,Erod cicu,24
2007,14,15,Erod cicu,14
2007,14,15,Erod cicu,14
2007,14,17,Erod cicu,4
2007,14,17,Erod cicu,4
2007,14,31,Erod cicu,30
2007,14,31,Erod cicu,30
2007,14,33,Erod cicu,8
2007,14,33,Erod cicu,8
2007,14,35,Erod cicu,34
2007,14,35,Erod cicu,34
2007,14,37,Erod cicu,18
2007,14,37,Erod cicu,18
2007,14,51,Erod cicu,13
2007,14,51,Erod cicu,13
2007,14,53,Erod cicu,3
2007,14,53,Erod cicu,3
2007,14,57,Erod cicu,23
2007,14,57,Erod cicu,23
2007,14,73,Erod cicu,7
2007,14,73,Erod cicu,7
2007,14,75,Erod cicu,10
2007,14,75,Erod cicu,10
2007,14,77,Erod cicu,54
2007,14,77,Erod cicu,54
2007,15,11,Erod cicu,9
2007,15,11,Erod cicu,9
2007,15,13,Erod cicu,2
2007,15,13,Erod cicu,2
2007,15,31,Erod cicu,24
2007,15,31,Erod cicu,24
2007,15,35,Erod cicu,8
2007,15,35,Erod cicu,8
2007,15,37,Erod cicu,22
2007,15,37,Erod cicu,22
2007,15,51,Erod cicu,26
2007,15,51,Erod cicu,26
2007,15,53,Erod cicu,32
2007,15,53,Erod cicu,32
2007,15,55,Erod cicu,37
2007,15,55,Erod cicu,37
2007,15,57,Erod cicu,32
2007,15,57,Erod cicu,32
2007,15,71,Erod cicu,11
2007,15,71,Erod cicu,11
2007,15,73,Erod cicu,16
2007,15,73,Erod cicu,16
2007,15,75,Erod cicu,19
2007,15,75,Erod cicu,19
2007,15,77,Erod cicu,18
2007,15,77,Erod cicu,18
2007,16,11,Erod cicu,26
2007,16,11,Erod cicu,26
2007,16,13,Erod cicu,46
2007,16,13,Erod cicu,46
2007,16,15,Erod cicu,26
2007,16,15,Erod cicu,26
2007,16,17,Erod cicu,43
2007,16,17,Erod cicu,43
2007,16,31,Erod cicu,54
2007,16,31,Erod cicu,54
2007,16,33,Erod cicu,39
2007,16,33,Erod cicu,39
2007,16,35,Erod cicu,30
2007,16,35,Erod cicu,30
2007,16,37,Erod cicu,66
2007,16,37,Erod cicu,66
2007,16,51,Erod cicu,22
2007,16,51,Erod cicu,22
2007,16,53,Erod cicu,62
2007,16,53,Erod cicu,62
2007,16,55,Erod cicu,1
2007,16,55,Erod cicu,1
2007,16,57,Erod cicu,42
2007,16,57,Erod cicu,42
2007,16,71,Erod cicu,73
2007,16,71,Erod cicu,73
2007,16,73,Erod cicu,21
2007,16,73,Erod cicu,21
2007,16,75,Erod cicu,46
2007,16,75,Erod cicu,46
2007,16,77,Erod cicu,54
2007,16,77,Erod cicu,54
2007,17,11,Erod cicu,39
2007,17,11,Erod cicu,39
2007,17,13,Erod cicu,16
2007,17,13,Erod cicu,16
2007,17,15,Erod cicu,28
2007,17,15,Erod cicu,28
2007,17,17,Erod cicu,22
2007,17,17,Erod cicu,22
2007,17,31,Erod cicu,14
2007,17,31,Erod cicu,14
2007,17,33,Erod cicu,41
2007,17,33,Erod cicu,41
2007,17,35,Erod cicu,18
2007,17,35,Erod cicu,18
2007,17,51,Erod cicu,7
2007,17,51,Erod cicu,7
2007,17,53,Erod cicu,7
2007,17,53,Erod cicu,7
2007,17,55,Erod cicu,25
2007,17,55,Erod cicu,25
2007,17,73,Erod cicu,24
2007,17,73,Erod cicu,24
2007,17,75,Erod cicu,10
2007,17,75,Erod cicu,10
2007,17,77,Erod cicu,3
2007,17,77,Erod cicu,3
2007,18,11,Erod cicu,14
2007,18,11,Erod cicu,14
2007,18,13,Erod cicu,19
2007,18,13,Erod cicu,19
2007,18,15,Erod cicu,24
2007,18,15,Erod cicu,24
2007,18,17,Erod cicu,30
2007,18,17,Erod cicu,30
2007,18,31,Erod cicu,80
2007,18,31,Erod cicu,80
2007,18,33,Erod cicu,45
2007,18,33,Erod cicu,45
2007,18,35,Erod cicu,30
2007,18,35,Erod cicu,30
2007,18,51,Erod cicu,50
2007,18,51,Erod cicu,50
2007,18,53,Erod cicu,43
2007,18,53,Erod cicu,43
2007,18,55,Erod cicu,43
2007,18,55,Erod cicu,43
2007,18,57,Erod cicu,1
2007,18,57,Erod cicu,1
2007,18,71,Erod cicu,1
2007,18,71,Erod cicu,1
2007,18,73,Erod cicu,83
2007,18,73,Erod cicu,83
2007,18,75,Erod cicu,31
2007,18,75,Erod cicu,31
2007,18,77,Erod cicu,20
2007,18,77,Erod cicu,20
2007,19,11,Erod cicu,49
2007,19,11,Erod cicu,49
2007,19,13,Erod cicu,33
2007,19,13,Erod cicu,33
2007,19,15,Erod cicu,110
2007,19,15,Erod cicu,110
2007,19,17,Erod cicu,39
2007,19,17,Erod cicu,39
2007,19,31,Erod cicu,23
2007,19,31,Erod cicu,23
2007,19,33,Erod cicu,22
2007,19,33,Erod cicu,22
2007,19,35,Erod cicu,4
2007,19,35,Erod cicu,4
2007,19,37,Erod cicu,37
2007,19,37,Erod cicu,37
2007,19,51,Erod cicu,17
2007,19,51,Erod cicu,17
2007,19,53,Erod cicu,50
2007,19,53,Erod cicu,50
2007,19,55,Erod cicu,40
2007,19,55,Erod cicu,40
2007,19,57,Erod cicu,16
2007,19,57,Erod cicu,16
2007,19,71,Erod cicu,28
2007,19,71,Erod cicu,28
2007,19,73,Erod cicu,3
2007,19,73,Erod cicu,3
2007,19,75,Erod cicu,41
2007,19,75,Erod cicu,41
2007,20,13,Erod cicu,2
2007,20,13,Erod cicu,2
2007,20,15,Erod cicu,2
